GeneID	TranscriptID.UNKNOWN
ENSMUSG00000001774	ENSMUST00000001825.Chordc1
ENSMUSG00000043943	ENSMUST00000172171.Naalad2
ENSMUSG00000043943	ENSMUST00000166825.Naalad2
ENSMUSG00000074502	ENSMUST00000169398.Ubtfl1
ENSMUSG00000047508	ENSMUST00000213777.Mbd3l2
ENSMUSG00000074500	ENSMUST00000034647.Zfp558
ENSMUSG00000038691	ENSMUST00000213625.Mbd3l1
ENSMUSG00000109564	ENSMUST00000208663.Muc16
ENSMUSG00000054141	ENSMUST00000216754.Olfr24
ENSMUSG00000078116	ENSMUST00000215380.Olfr828
ENSMUSG00000051414	ENSMUST00000212229.Olfr829
ENSMUSG00000051414	ENSMUST00000058411.Olfr829
ENSMUSG00000062868	ENSMUST00000212723.Olfr830
ENSMUSG00000062868	ENSMUST00000078861.Olfr830
ENSMUSG00000095957	ENSMUST00000218385.Olfr832
ENSMUSG00000095525	ENSMUST00000086492.Olfr834
ENSMUSG00000045204	ENSMUST00000213018.Olfr835
ENSMUSG00000059303	ENSMUST00000212730.Olfr836
ENSMUSG00000059303	ENSMUST00000074986.Olfr836
ENSMUSG00000110621	ENSMUST00000215699.Olfr837
ENSMUSG00000110519	ENSMUST00000212127.Olfr839-ps1
ENSMUSG00000048391	ENSMUST00000214267.Olfr843
ENSMUSG00000049229	ENSMUST00000220268.Olfr844
ENSMUSG00000061614	ENSMUST00000215572.Olfr845
ENSMUSG00000058692	ENSMUST00000214810.Olfr846
ENSMUSG00000059821	ENSMUST00000216839.Olfr847
ENSMUSG00000052182	ENSMUST00000217273.Olfr849
ENSMUSG00000094535	ENSMUST00000211832.Olfr850
ENSMUSG00000094535	ENSMUST00000077347.Olfr850
ENSMUSG00000052625	ENSMUST00000214130.Olfr851
ENSMUSG00000051160	ENSMUST00000213834.Olfr853
ENSMUSG00000095667	ENSMUST00000212872.Olfr854
ENSMUSG00000095667	ENSMUST00000072419.Olfr854
ENSMUSG00000043087	ENSMUST00000215587.Olfr855
ENSMUSG00000057551	ENSMUST00000213725.Zfp317
ENSMUSG00000057551	ENSMUST00000208694.Zfp317
ENSMUSG00000094678	ENSMUST00000212013.Olfr857
ENSMUSG00000094678	ENSMUST00000217450.Olfr857
ENSMUSG00000058659	ENSMUST00000215112.Olfr58
ENSMUSG00000095448	ENSMUST00000212540.Olfr859
ENSMUSG00000066905	ENSMUST00000086482.Olfr860
ENSMUSG00000063842	ENSMUST00000079660.Olfr862
ENSMUSG00000051118	ENSMUST00000057596.Olfr77
ENSMUSG00000110555	ENSMUST00000213073.Olfr863-ps1
ENSMUSG00000050803	ENSMUST00000062248.Olfr866
ENSMUSG00000044454	ENSMUST00000216538.Olfr867
ENSMUSG00000044106	ENSMUST00000212767.Olfr868
ENSMUSG00000058491	ENSMUST00000213024.Olfr869
ENSMUSG00000066899	ENSMUST00000215984.Olfr870
ENSMUSG00000061457	ENSMUST00000073122.Olfr871
ENSMUSG00000066897	ENSMUST00000086474.Olfr872
ENSMUSG00000059623	ENSMUST00000071725.Olfr39
ENSMUSG00000059623	ENSMUST00000212983.Olfr39
ENSMUSG00000049028	ENSMUST00000215540.Olfr873
ENSMUSG00000049028	ENSMUST00000075717.Olfr873
ENSMUSG00000049028	ENSMUST00000053919.Olfr873
ENSMUSG00000066896	ENSMUST00000212943.Olfr18
ENSMUSG00000066896	ENSMUST00000086473.Olfr18
ENSMUSG00000045519	ENSMUST00000068079.Zfp560
ENSMUSG00000063108	ENSMUST00000159569.Zfp26
ENSMUSG00000059475	ENSMUST00000115562.Zfp426
ENSMUSG00000059475	ENSMUST00000167457.Zfp426
ENSMUSG00000059475	ENSMUST00000169558.Zfp426
ENSMUSG00000059475	ENSMUST00000163348.Zfp426
ENSMUSG00000060510	ENSMUST00000174462.Zfp266
ENSMUSG00000058192	ENSMUST00000115557.Zfp846
ENSMUSG00000066892	ENSMUST00000131128.Fbxl12
ENSMUSG00000066892	ENSMUST00000148631.Fbxl12
ENSMUSG00000066892	ENSMUST00000151861.Fbxl12
ENSMUSG00000084786	ENSMUST00000129414.Ubl5
ENSMUSG00000084786	ENSMUST00000161486.Ubl5
ENSMUSG00000084786	ENSMUST00000161882.Ubl5
ENSMUSG00000032171	ENSMUST00000034689.Pin1
ENSMUSG00000032172	ENSMUST00000034692.Olfm2
ENSMUSG00000032172	ENSMUST00000215999.Olfm2
ENSMUSG00000032172	ENSMUST00000217198.Olfm2
ENSMUSG00000004098	ENSMUST00000004201.Col5a3
ENSMUSG00000053773	ENSMUST00000066387.Rdh8
ENSMUSG00000038884	ENSMUST00000043911.Shfl
ENSMUSG00000038742	ENSMUST00000043726.Angptl6
ENSMUSG00000004100	ENSMUST00000004203.Ppan
ENSMUSG00000070319	ENSMUST00000004206.Eif3g
ENSMUSG00000004099	ENSMUST00000004202.Dnmt1
ENSMUSG00000004099	ENSMUST00000177754.Dnmt1
ENSMUSG00000004099	ENSMUST00000216540.Dnmt1
ENSMUSG00000043895	ENSMUST00000054197.S1pr2
ENSMUSG00000003299	ENSMUST00000003386.Mrpl4
ENSMUSG00000037405	ENSMUST00000086399.Icam1
ENSMUSG00000001014	ENSMUST00000001040.Icam4
ENSMUSG00000001014	ENSMUST00000215077.Icam4
ENSMUSG00000032174	ENSMUST00000019616.Icam5
ENSMUSG00000079681	ENSMUST00000115494.Zglp1
ENSMUSG00000111692	ENSMUST00000213826.Gm49373
ENSMUSG00000111497	ENSMUST00000217359.Gm38431
ENSMUSG00000079677	ENSMUST00000010348.Fdx2
ENSMUSG00000010205	ENSMUST00000115487.Raver1
ENSMUSG00000032175	ENSMUST00000216874.Tyk2
ENSMUSG00000032175	ENSMUST00000214454.Tyk2
ENSMUSG00000019471	ENSMUST00000019615.Cdc37
ENSMUSG00000032177	ENSMUST00000039413.Pde4a
ENSMUSG00000032177	ENSMUST00000115458.Pde4a
ENSMUSG00000003308	ENSMUST00000194542.Keap1
ENSMUSG00000003308	ENSMUST00000216436.Keap1
ENSMUSG00000045087	ENSMUST00000122088.S1pr5
ENSMUSG00000002820	ENSMUST00000065005.Atg4d
ENSMUSG00000035047	ENSMUST00000038671.Kri1
ENSMUSG00000035047	ENSMUST00000184326.Kri1
ENSMUSG00000096472	ENSMUST00000215619.Cdkn2d
ENSMUSG00000003309	ENSMUST00000115433.Ap1m2
ENSMUSG00000003309	ENSMUST00000003397.Ap1m2
ENSMUSG00000057193	ENSMUST00000217461.Slc44a2
ENSMUSG00000057193	ENSMUST00000034697.Slc44a2
ENSMUSG00000032178	ENSMUST00000067646.Ilf3
ENSMUSG00000032178	ENSMUST00000213518.Ilf3
ENSMUSG00000032178	ENSMUST00000216892.Ilf3
ENSMUSG00000032178	ENSMUST00000115414.Ilf3
ENSMUSG00000032178	ENSMUST00000213603.Ilf3
ENSMUSG00000002825	ENSMUST00000002902.Qtrt1
ENSMUSG00000033335	ENSMUST00000165766.Dnm2
ENSMUSG00000033335	ENSMUST00000173397.Dnm2
ENSMUSG00000033335	ENSMUST00000072362.Dnm2
ENSMUSG00000033335	ENSMUST00000091087.Dnm2
ENSMUSG00000033335	ENSMUST00000115404.Dnm2
ENSMUSG00000033335	ENSMUST00000172482.Dnm2
ENSMUSG00000032180	ENSMUST00000034698.Tmed1
ENSMUSG00000057191	ENSMUST00000086361.AB124611
ENSMUSG00000057191	ENSMUST00000173769.AB124611
ENSMUSG00000032185	ENSMUST00000034703.Carm1
ENSMUSG00000032185	ENSMUST00000115395.Carm1
ENSMUSG00000032185	ENSMUST00000115394.Carm1
ENSMUSG00000032182	ENSMUST00000034700.Yipf2
ENSMUSG00000048429	ENSMUST00000062125.Timm29
ENSMUSG00000032187	ENSMUST00000034707.Smarca4
ENSMUSG00000032187	ENSMUST00000098948.Smarca4
ENSMUSG00000032187	ENSMUST00000174008.Smarca4
ENSMUSG00000032193	ENSMUST00000034713.Ldlr
ENSMUSG00000032193	ENSMUST00000213114.Ldlr
ENSMUSG00000074476	ENSMUST00000098942.Spc24
ENSMUSG00000032194	ENSMUST00000034717.Kank2
ENSMUSG00000032198	ENSMUST00000217336.Dock6
ENSMUSG00000032198	ENSMUST00000034728.Dock6
ENSMUSG00000047822	ENSMUST00000058777.Angptl8
ENSMUSG00000019066	ENSMUST00000115351.Rab3d
ENSMUSG00000040883	ENSMUST00000238930.Tmem205
ENSMUSG00000006241	ENSMUST00000006403.Ccdc159
ENSMUSG00000006241	ENSMUST00000170304.Ccdc159
ENSMUSG00000006241	ENSMUST00000216710.Ccdc159
ENSMUSG00000040563	ENSMUST00000046371.Plppr2
ENSMUSG00000040563	ENSMUST00000190387.Plppr2
ENSMUSG00000040563	ENSMUST00000188468.Plppr2
ENSMUSG00000051238	ENSMUST00000053583.Swsap1
ENSMUSG00000006235	ENSMUST00000006397.Epor
ENSMUSG00000040146	ENSMUST00000045726.Rgl3
ENSMUSG00000039632	ENSMUST00000115336.Ccdc151
ENSMUSG00000039632	ENSMUST00000044926.Ccdc151
ENSMUSG00000003402	ENSMUST00000216344.Prkcsh
ENSMUSG00000003402	ENSMUST00000115331.Prkcsh
ENSMUSG00000003410	ENSMUST00000003501.Elavl3
ENSMUSG00000111842	ENSMUST00000213738.Gm49318
ENSMUSG00000038895	ENSMUST00000043922.Zfp653
ENSMUSG00000038895	ENSMUST00000179605.Zfp653
ENSMUSG00000066839	ENSMUST00000180180.Ecsit
ENSMUSG00000001349	ENSMUST00000214601.Cnn1
ENSMUSG00000001349	ENSMUST00000001384.Cnn1
ENSMUSG00000013822	ENSMUST00000013966.Elof1
ENSMUSG00000001348	ENSMUST00000165735.Acp5
ENSMUSG00000010607	ENSMUST00000123680.Pigyl
ENSMUSG00000074472	ENSMUST00000178901.Zfp872
ENSMUSG00000057982	ENSMUST00000215618.Zfp809
ENSMUSG00000057982	ENSMUST00000072465.Zfp809
ENSMUSG00000062794	ENSMUST00000086281.Zfp599
ENSMUSG00000066829	ENSMUST00000086278.Zfp810
ENSMUSG00000036777	ENSMUST00000040912.Anln
ENSMUSG00000032239	ENSMUST00000215715.Rp9
ENSMUSG00000036411	ENSMUST00000058868.9530077C05Rik
ENSMUSG00000032239	ENSMUST00000034763.Rp9
ENSMUSG00000032239	ENSMUST00000216973.Rp9
ENSMUSG00000091159	ENSMUST00000168332.Gm17545
ENSMUSG00000035919	ENSMUST00000039798.Bbs9
ENSMUSG00000035919	ENSMUST00000147405.Bbs9
ENSMUSG00000031963	ENSMUST00000071982.Bmper
ENSMUSG00000043659	ENSMUST00000059650.Npsr1
ENSMUSG00000043067	ENSMUST00000142064.Dpy19l1
ENSMUSG00000085576	ENSMUST00000133010.Dpy19l2
ENSMUSG00000047995	ENSMUST00000053956.Cypt4
ENSMUSG00000031965	ENSMUST00000052946.Tbx20
ENSMUSG00000066810	ENSMUST00000086238.Gm10181
ENSMUSG00000008429	ENSMUST00000008573.Herpud2
ENSMUSG00000001833	ENSMUST00000115272.Septin7
ENSMUSG00000001833	ENSMUST00000165594.Septin7
ENSMUSG00000036611	ENSMUST00000040677.Eepd1
ENSMUSG00000045994	ENSMUST00000161431.B3gat1
ENSMUSG00000045994	ENSMUST00000159799.B3gat1
ENSMUSG00000036395	ENSMUST00000040398.Glb1l2
ENSMUSG00000036395	ENSMUST00000066560.Glb1l2
ENSMUSG00000036395	ENSMUST00000162702.Glb1l2
ENSMUSG00000036395	ENSMUST00000162252.Glb1l2
ENSMUSG00000031966	ENSMUST00000034448.Glb1l3
ENSMUSG00000031966	ENSMUST00000210274.Glb1l3
ENSMUSG00000079644	ENSMUST00000115261.Gm1110
ENSMUSG00000031969	ENSMUST00000120367.Acad8
ENSMUSG00000031969	ENSMUST00000060513.Acad8
ENSMUSG00000035443	ENSMUST00000213683.Thyn1
ENSMUSG00000031988	ENSMUST00000034470.Vps26b
ENSMUSG00000035024	ENSMUST00000073127.Ncapd3
ENSMUSG00000035024	ENSMUST00000086198.Ncapd3
ENSMUSG00000031990	ENSMUST00000034472.Jam3
ENSMUSG00000034275	ENSMUST00000214357.Igsf9b
ENSMUSG00000034275	ENSMUST00000133213.Igsf9b
ENSMUSG00000031991	ENSMUST00000214158.Spata19
ENSMUSG00000031991	ENSMUST00000034473.Spata19
ENSMUSG00000031991	ENSMUST00000214287.Spata19
ENSMUSG00000062257	ENSMUST00000115243.Opcml
ENSMUSG00000062257	ENSMUST00000073822.Opcml
ENSMUSG00000059974	ENSMUST00000075069.Ntm
ENSMUSG00000059974	ENSMUST00000115237.Ntm
ENSMUSG00000059974	ENSMUST00000115236.Ntm
ENSMUSG00000031993	ENSMUST00000164099.Snx19
ENSMUSG00000033453	ENSMUST00000065112.Adamts15
ENSMUSG00000031994	ENSMUST00000068135.Adamts8
ENSMUSG00000047412	ENSMUST00000217092.Zbtb44
ENSMUSG00000031995	ENSMUST00000034478.St14
ENSMUSG00000031996	ENSMUST00000217641.Aplp2
ENSMUSG00000031996	ENSMUST00000072634.Aplp2
ENSMUSG00000031996	ENSMUST00000079758.Aplp2
ENSMUSG00000042496	ENSMUST00000215499.Prdm10
ENSMUSG00000042496	ENSMUST00000215847.Prdm10
ENSMUSG00000042496	ENSMUST00000074510.Prdm10
ENSMUSG00000042185	ENSMUST00000086167.Nfrkb
ENSMUSG00000041737	ENSMUST00000048050.Tmem45b
ENSMUSG00000032033	ENSMUST00000116615.Barx2
ENSMUSG00000041444	ENSMUST00000174641.Arhgap32
ENSMUSG00000041444	ENSMUST00000182802.Arhgap32
ENSMUSG00000032034	ENSMUST00000034533.Kcnj5
ENSMUSG00000041248	ENSMUST00000047334.Kcnj1
ENSMUSG00000041248	ENSMUST00000172015.Kcnj1
ENSMUSG00000016087	ENSMUST00000016231.Fli1
ENSMUSG00000032035	ENSMUST00000238819.Ets1
ENSMUSG00000032035	ENSMUST00000034534.Ets1
ENSMUSG00000032035	ENSMUST00000050797.Ets1
ENSMUSG00000032036	ENSMUST00000115148.Kirrel3
ENSMUSG00000032036	ENSMUST00000187625.Kirrel3
ENSMUSG00000032036	ENSMUST00000188933.Kirrel3
ENSMUSG00000032036	ENSMUST00000187182.Kirrel3
ENSMUSG00000032038	ENSMUST00000034537.St3gal4
ENSMUSG00000032040	ENSMUST00000034539.Dcps
ENSMUSG00000032040	ENSMUST00000119847.Dcps
ENSMUSG00000032041	ENSMUST00000175765.Tirap
ENSMUSG00000039048	ENSMUST00000043805.Foxred1
ENSMUSG00000039048	ENSMUST00000127996.Foxred1
ENSMUSG00000032042	ENSMUST00000034541.Srpr
ENSMUSG00000050471	ENSMUST00000059057.Fam118b
ENSMUSG00000032044	ENSMUST00000034543.Rpusd4
ENSMUSG00000038119	ENSMUST00000119129.Cdon
ENSMUSG00000098590	ENSMUST00000183573.Gm1113
ENSMUSG00000032101	ENSMUST00000034612.Ddx25
ENSMUSG00000032103	ENSMUST00000034615.Pus3
ENSMUSG00000032103	ENSMUST00000121246.Pus3
ENSMUSG00000050555	ENSMUST00000115110.Hyls1
ENSMUSG00000074452	ENSMUST00000098906.Pate2
ENSMUSG00000032099	ENSMUST00000034610.Pate4
ENSMUSG00000094995	ENSMUST00000178236.Pate3
ENSMUSG00000074452	ENSMUST00000118254.Pate2
ENSMUSG00000091215	ENSMUST00000170021.Pate1
ENSMUSG00000091174	ENSMUST00000166746.Pate10
ENSMUSG00000090738	ENSMUST00000171898.Pate7
ENSMUSG00000098847	ENSMUST00000184431.Gm27235
ENSMUSG00000032108	ENSMUST00000034619.Pate6
ENSMUSG00000047980	ENSMUST00000054175.Pate5
ENSMUSG00000078934	ENSMUST00000176049.Pate13
ENSMUSG00000078934	ENSMUST00000176153.Pate13
ENSMUSG00000091411	ENSMUST00000168452.Gm5916
ENSMUSG00000023093	ENSMUST00000041537.Pate12
ENSMUSG00000090710	ENSMUST00000165591.Pate11
ENSMUSG00000074448	ENSMUST00000098900.Pate9
ENSMUSG00000091248	ENSMUST00000170030.Pate8
ENSMUSG00000070313	ENSMUST00000093868.Pate14
ENSMUSG00000070313	ENSMUST00000184611.Pate14
ENSMUSG00000032110	ENSMUST00000034620.Acrv1
ENSMUSG00000032113	ENSMUST00000034625.Chek1
ENSMUSG00000032113	ENSMUST00000173963.Chek1
ENSMUSG00000032116	ENSMUST00000120381.Stt3a
ENSMUSG00000062762	ENSMUST00000115086.Ei24
ENSMUSG00000062762	ENSMUST00000238932.Ei24
ENSMUSG00000032118	ENSMUST00000034630.Fez1
ENSMUSG00000035934	ENSMUST00000039674.Pknox2
ENSMUSG00000032121	ENSMUST00000034632.Tmem218
ENSMUSG00000032122	ENSMUST00000115068.Slc37a2
ENSMUSG00000032122	ENSMUST00000161114.Slc37a2
ENSMUSG00000034303	ENSMUST00000037275.Ccdc15
ENSMUSG00000034303	ENSMUST00000213633.Ccdc15
ENSMUSG00000034303	ENSMUST00000216042.Ccdc15
ENSMUSG00000046240	ENSMUST00000051839.Hepacam
ENSMUSG00000032125	ENSMUST00000214185.Robo4
ENSMUSG00000032125	ENSMUST00000115048.Robo4
ENSMUSG00000032125	ENSMUST00000115046.Robo4
ENSMUSG00000032125	ENSMUST00000102895.Robo4
ENSMUSG00000032125	ENSMUST00000239486.Robo4
ENSMUSG00000032128	ENSMUST00000034643.Robo3
ENSMUSG00000032128	ENSMUST00000115038.Robo3
ENSMUSG00000042138	ENSMUST00000239459.Msantd2
ENSMUSG00000042138	ENSMUST00000048604.Msantd2
ENSMUSG00000001946	ENSMUST00000002011.Esam
ENSMUSG00000001943	ENSMUST00000002008.Vsig2
ENSMUSG00000053310	ENSMUST00000065668.Nrgn
ENSMUSG00000001942	ENSMUST00000213126.Siae
ENSMUSG00000001948	ENSMUST00000002013.Spa17
ENSMUSG00000001942	ENSMUST00000215474.Siae
ENSMUSG00000001942	ENSMUST00000002007.Siae
ENSMUSG00000011114	ENSMUST00000117654.Tbrg1
ENSMUSG00000011118	ENSMUST00000011262.Panx3
ENSMUSG00000061165	ENSMUST00000211952.Olfr160
ENSMUSG00000110526	ENSMUST00000211893.Olfr151
ENSMUSG00000063350	ENSMUST00000216982.Olfr874
ENSMUSG00000058628	ENSMUST00000215128.Olfr875
ENSMUSG00000066750	ENSMUST00000215287.Olfr876
ENSMUSG00000066749	ENSMUST00000213956.Olfr877
ENSMUSG00000066748	ENSMUST00000086062.Olfr145
ENSMUSG00000066747	ENSMUST00000214263.Olfr878
ENSMUSG00000066747	ENSMUST00000086061.Olfr878
ENSMUSG00000060583	ENSMUST00000212489.Olfr881
ENSMUSG00000060583	ENSMUST00000074611.Olfr881
ENSMUSG00000094461	ENSMUST00000072974.Olfr883
ENSMUSG00000095893	ENSMUST00000181088.Olfr884
ENSMUSG00000096424	ENSMUST00000081985.Olfr885
ENSMUSG00000096167	ENSMUST00000212502.Olfr887
ENSMUSG00000095527	ENSMUST00000211851.Olfr888
ENSMUSG00000095527	ENSMUST00000075228.Olfr888
ENSMUSG00000096356	ENSMUST00000217286.Olfr889
ENSMUSG00000096409	ENSMUST00000213458.Olfr890
ENSMUSG00000096409	ENSMUST00000079804.Olfr890
ENSMUSG00000045528	ENSMUST00000062535.Olfr891
ENSMUSG00000110431	ENSMUST00000211998.Olfr892-ps1
ENSMUSG00000093901	ENSMUST00000211975.Olfr893
ENSMUSG00000093901	ENSMUST00000093867.Olfr893
ENSMUSG00000070311	ENSMUST00000212992.Olfr894
ENSMUSG00000070311	ENSMUST00000093866.Olfr894
ENSMUSG00000094778	ENSMUST00000213129.Olfr143
ENSMUSG00000094778	ENSMUST00000093865.Olfr143
ENSMUSG00000096427	ENSMUST00000212156.Olfr895
ENSMUSG00000096427	ENSMUST00000093864.Olfr895
ENSMUSG00000111814	ENSMUST00000216276.Olfr896-ps1
ENSMUSG00000110881	ENSMUST00000213589.Olfr897-ps1
ENSMUSG00000058270	ENSMUST00000214155.Olfr25
ENSMUSG00000058270	ENSMUST00000071449.Olfr25
ENSMUSG00000094588	ENSMUST00000217063.Olfr898
ENSMUSG00000094588	ENSMUST00000076504.Olfr898
ENSMUSG00000049864	ENSMUST00000216168.Olfr250
ENSMUSG00000049864	ENSMUST00000052085.Olfr250
ENSMUSG00000096757	ENSMUST00000214865.Olfr251
ENSMUSG00000096757	ENSMUST00000072731.Olfr251
ENSMUSG00000049098	ENSMUST00000214648.Olfr147
ENSMUSG00000049098	ENSMUST00000056364.Olfr147
ENSMUSG00000052058	ENSMUST00000216502.Olfr901
ENSMUSG00000049334	ENSMUST00000213105.Olfr902
ENSMUSG00000094380	ENSMUST00000216724.Olfr904
ENSMUSG00000096794	ENSMUST00000214377.Olfr905
ENSMUSG00000039962	ENSMUST00000214344.Olfr906
ENSMUSG00000094810	ENSMUST00000214264.Olfr907
ENSMUSG00000110991	ENSMUST00000215139.Olfr908
ENSMUSG00000062621	ENSMUST00000216496.Olfr911-ps1
ENSMUSG00000060114	ENSMUST00000215122.Olfr910
ENSMUSG00000111448	ENSMUST00000217160.Olfr912
ENSMUSG00000059189	ENSMUST00000081095.Olfr913
ENSMUSG00000047050	ENSMUST00000217057.Olfr914
ENSMUSG00000057444	ENSMUST00000215191.Olfr915
ENSMUSG00000111700	ENSMUST00000215291.Gm49385
ENSMUSG00000094701	ENSMUST00000214093.Olfr916
ENSMUSG00000063225	ENSMUST00000076542.Olfr917
ENSMUSG00000046150	ENSMUST00000215461.Olfr918
ENSMUSG00000046150	ENSMUST00000055099.Olfr918
ENSMUSG00000056961	ENSMUST00000215612.Olfr919
ENSMUSG00000056961	ENSMUST00000071425.Olfr919
ENSMUSG00000023186	ENSMUST00000001544.Vwa5a
ENSMUSG00000061039	ENSMUST00000074740.Olfr920
ENSMUSG00000049926	ENSMUST00000217114.Olfr921
ENSMUSG00000043911	ENSMUST00000213164.Olfr922
ENSMUSG00000044798	ENSMUST00000213619.Olfr923
ENSMUSG00000044798	ENSMUST00000219798.Olfr923
ENSMUSG00000062103	ENSMUST00000217350.Olfr924
ENSMUSG00000047667	ENSMUST00000104874.Olfr26
ENSMUSG00000064333	ENSMUST00000078289.Olfr926
ENSMUSG00000063221	ENSMUST00000217208.Olfr930
ENSMUSG00000058515	ENSMUST00000216238.Olfr933
ENSMUSG00000057424	ENSMUST00000214324.Olfr934
ENSMUSG00000059595	ENSMUST00000214157.Olfr935
ENSMUSG00000058820	ENSMUST00000214410.Olfr146
ENSMUSG00000095194	ENSMUST00000178303.Olfr936
ENSMUSG00000094182	ENSMUST00000215049.Olfr937
ENSMUSG00000048501	ENSMUST00000056499.Olfr938
ENSMUSG00000049708	ENSMUST00000214052.Olfr27
ENSMUSG00000094970	ENSMUST00000071617.Olfr943
ENSMUSG00000094970	ENSMUST00000213176.Olfr943
ENSMUSG00000096555	ENSMUST00000215306.Olfr944
ENSMUSG00000096109	ENSMUST00000213472.Olfr1537
ENSMUSG00000096109	ENSMUST00000073248.Olfr1537
ENSMUSG00000063380	ENSMUST00000216698.Olfr945
ENSMUSG00000063380	ENSMUST00000076903.Olfr945
ENSMUSG00000111190	ENSMUST00000214075.Olfr947-ps1
ENSMUSG00000111190	ENSMUST00000214936.Olfr947-ps1
ENSMUSG00000111190	ENSMUST00000215471.Olfr947-ps1
ENSMUSG00000057349	ENSMUST00000216132.Olfr948
ENSMUSG00000110780	ENSMUST00000215546.Olfr949-ps1
ENSMUSG00000094269	ENSMUST00000216107.Olfr951
ENSMUSG00000094269	ENSMUST00000078531.Olfr951
ENSMUSG00000058856	ENSMUST00000073895.Olfr952
ENSMUSG00000094745	ENSMUST00000214818.Olfr954
ENSMUSG00000094745	ENSMUST00000080329.Olfr954
ENSMUSG00000063176	ENSMUST00000220176.Olfr955
ENSMUSG00000062649	ENSMUST00000215065.Olfr44
ENSMUSG00000062649	ENSMUST00000077757.Olfr44
ENSMUSG00000095322	ENSMUST00000216177.Olfr957
ENSMUSG00000050853	ENSMUST00000217227.Olfr958
ENSMUSG00000059366	ENSMUST00000215194.Olfr959
ENSMUSG00000038112	ENSMUST00000119722.AW551984
ENSMUSG00000048299	ENSMUST00000216801.Olfr148
ENSMUSG00000059867	ENSMUST00000216584.Olfr960
ENSMUSG00000059867	ENSMUST00000077060.Olfr960
ENSMUSG00000059106	ENSMUST00000219295.Olfr961
ENSMUSG00000064110	ENSMUST00000215649.Olfr963
ENSMUSG00000111660	ENSMUST00000217577.Olfr964-ps1
ENSMUSG00000062121	ENSMUST00000215192.Olfr149
ENSMUSG00000095839	ENSMUST00000215164.Olfr965
ENSMUSG00000094353	ENSMUST00000217257.Olfr150
ENSMUSG00000055820	ENSMUST00000213358.Olfr967
ENSMUSG00000095903	ENSMUST00000216458.Olfr968
ENSMUSG00000094254	ENSMUST00000213266.Olfr969
ENSMUSG00000095774	ENSMUST00000215922.Olfr970
ENSMUSG00000093934	ENSMUST00000214242.Olfr971
ENSMUSG00000094449	ENSMUST00000215303.Olfr972
ENSMUSG00000095390	ENSMUST00000214904.Olfr229
ENSMUSG00000051493	ENSMUST00000213246.Olfr974
ENSMUSG00000043331	ENSMUST00000216647.Olfr975
ENSMUSG00000047352	ENSMUST00000169307.Olfr976
ENSMUSG00000047352	ENSMUST00000213171.Olfr976
ENSMUSG00000111073	ENSMUST00000217438.Olfr977-ps1
ENSMUSG00000044292	ENSMUST00000217600.Olfr978
ENSMUSG00000059473	ENSMUST00000215523.Olfr979
ENSMUSG00000060254	ENSMUST00000216463.Olfr980
ENSMUSG00000046678	ENSMUST00000215956.Olfr981
ENSMUSG00000049010	ENSMUST00000054051.Olfr982
ENSMUSG00000044205	ENSMUST00000213087.Olfr983
ENSMUSG00000044205	ENSMUST00000050996.Olfr983
ENSMUSG00000045812	ENSMUST00000217536.Olfr984
ENSMUSG00000049073	ENSMUST00000214981.Olfr985
ENSMUSG00000040541	ENSMUST00000046333.Tmem225
ENSMUSG00000051095	ENSMUST00000216720.Olfr986
ENSMUSG00000025602	ENSMUST00000026693.Zfp202
ENSMUSG00000049281	ENSMUST00000049941.Scn3b
ENSMUSG00000049281	ENSMUST00000176185.Scn3b
ENSMUSG00000040111	ENSMUST00000121357.Gramd1b
ENSMUSG00000040111	ENSMUST00000045682.Gramd1b
ENSMUSG00000040111	ENSMUST00000216821.Gramd1b
ENSMUSG00000040111	ENSMUST00000119373.Gramd1b
ENSMUSG00000040111	ENSMUST00000211853.Gramd1b
ENSMUSG00000094204	ENSMUST00000177787.Gm21915
ENSMUSG00000032024	ENSMUST00000034522.Clmp
ENSMUSG00000015656	ENSMUST00000015800.Hspa8
ENSMUSG00000015656	ENSMUST00000117557.Hspa8
ENSMUSG00000054360	ENSMUST00000067375.Bsx
ENSMUSG00000032023	ENSMUST00000034521.Jhy
ENSMUSG00000032021	ENSMUST00000188848.Crtam
ENSMUSG00000032021	ENSMUST00000180384.Crtam
ENSMUSG00000032021	ENSMUST00000034519.Crtam
ENSMUSG00000032020	ENSMUST00000044155.Ubash3b
ENSMUSG00000032020	ENSMUST00000151485.Ubash3b
ENSMUSG00000049313	ENSMUST00000060989.Sorl1
ENSMUSG00000032018	ENSMUST00000052725.Sc5d
ENSMUSG00000037705	ENSMUST00000042190.Tecta
ENSMUSG00000037705	ENSMUST00000160940.Tecta
ENSMUSG00000037287	ENSMUST00000066148.Tbcel
ENSMUSG00000037287	ENSMUST00000066179.Tbcel
ENSMUSG00000032017	ENSMUST00000114865.Grik4
ENSMUSG00000059495	ENSMUST00000165665.Arhgef12
ENSMUSG00000048503	ENSMUST00000061833.Tlcd5
ENSMUSG00000032015	ENSMUST00000176636.Pou2f3
ENSMUSG00000032015	ENSMUST00000034513.Pou2f3
ENSMUSG00000032014	ENSMUST00000034512.Oaf
ENSMUSG00000032013	ENSMUST00000034511.Trim29
ENSMUSG00000032012	ENSMUST00000034510.Nectin1
ENSMUSG00000032012	ENSMUST00000239313.Nectin1
